x [Å]	y [Å]	z [Å]	F [nN]	
80.28	0	5.568	-2.94536e+11
80.312	0	5.568	-2.94434e+11
80.344	0	5.568	-2.9433e+11
80.376	0	5.568	-2.9423e+11
80.408	0	5.568	-2.94138e+11
80.44	0	5.568	-2.94058e+11
80.472	0	5.568	-2.93996e+11
80.504	0	5.568	-2.93956e+11
80.536	0	5.568	-2.9394e+11
80.568	0	5.568	-2.93948e+11
80.6	0	5.568	-2.93982e+11
80.632	0	5.568	-2.94037e+11
80.664	0	5.568	-2.94111e+11
80.696	0	5.568	-2.94198e+11
80.728	0	5.568	-2.94294e+11
80.76	0	5.568	-2.94393e+11
80.792	0	5.568	-2.94491e+11
80.824	0	5.568	-2.94583e+11
80.856	0	5.568	-2.94666e+11
80.888	0	5.568	-2.94737e+11
80.92	0	5.568	-2.94793e+11
80.952	0	5.568	-2.94832e+11
80.984	0	5.568	-2.94852e+11
81.016	0	5.568	-2.94849e+11
81.048	0	5.568	-2.94819e+11
81.08	0	5.568	-2.94756e+11
81.112	0	5.568	-2.94651e+11
81.144	0	5.568	-2.94493e+11
81.176	0	5.568	-2.94265e+11
81.208	0	5.568	-2.93947e+11
81.24	0	5.568	-2.93513e+11
81.272	0	5.568	-2.9293e+11
81.304	0	5.568	-2.92161e+11
81.336	0	5.568	-2.91166e+11
81.368	0	5.568	-2.89902e+11
81.4	0	5.568	-2.88336e+11
81.432	0	5.568	-2.86445e+11
81.464	0	5.568	-2.84236e+11
81.496	0	5.568	-2.81747e+11
81.528	0	5.568	-2.79064e+11
81.56	0	5.568	-2.76321e+11
81.592	0	5.568	-2.73696e+11
81.624	0	5.568	-2.71393e+11
81.656	0	5.568	-2.69618e+11
81.688	0	5.568	-2.68544e+11
81.72	0	5.568	-2.68279e+11
81.752	0	5.568	-2.68848e+11
81.784	0	5.568	-2.70184e+11
81.816	0	5.568	-2.72139e+11
81.848	0	5.568	-2.74514e+11
81.88	0	5.568	-2.77087e+11
81.912	0	5.568	-2.79645e+11
81.944	0	5.568	-2.81998e+11
81.976	0	5.568	-2.83997e+11
82.008	0	5.568	-2.85518e+11
82.04	0	5.568	-2.86459e+11
82.072	0	5.568	-2.8671e+11
82.104	0	5.568	-2.86137e+11
82.136	0	5.568	-2.84554e+11
82.168	0	5.568	-2.81703e+11
82.2	0	5.568	-2.77234e+11
82.232	0	5.568	-2.70704e+11
82.264	0	5.568	-2.61595e+11
82.296	0	5.568	-2.49367e+11
82.328	0	5.568	-2.33563e+11
82.36	0	5.568	-2.13969e+11
82.392	0	5.568	-1.90811e+11
82.424	0	5.568	-1.6496e+11
82.456	0	5.568	-1.38053e+11
82.488	0	5.568	-1.12446e+11
82.52	0	5.568	-9.0939e+10
82.552	0	5.568	-7.62632e+10
82.584	0	5.568	-7.04705e+10
82.616	0	5.568	-7.44121e+10
82.648	0	5.568	-8.75106e+10
82.68	0	5.568	-1.07916e+11
82.712	0	5.568	-1.32983e+11
82.744	0	5.568	-1.59883e+11
82.776	0	5.568	-1.86149e+11
82.808	0	5.568	-2.09999e+11
82.84	0	5.568	-2.30428e+11
82.872	0	5.568	-2.47107e+11
82.904	0	5.568	-2.60197e+11
82.936	0	5.568	-2.70139e+11
82.968	0	5.568	-2.77489e+11
83	0	5.568	-2.82802e+11
83.032	0	5.568	-2.86571e+11
83.064	0	5.568	-2.89199e+11
83.096	0	5.568	-2.90998e+11
83.128	0	5.568	-2.92196e+11
83.16	0	5.568	-2.92952e+11
83.192	0	5.568	-2.93366e+11
83.224	0	5.568	-2.93487e+11
83.256	0	5.568	-2.93316e+11
83.288	0	5.568	-2.92794e+11
83.32	0	5.568	-2.91787e+11
83.352	0	5.568	-2.90048e+11
83.384	0	5.568	-2.87145e+11
83.416	0	5.568	-2.82354e+11
83.448	0	5.568	-2.74456e+11
83.48	0	5.568	-2.61429e+11
83.512	0	5.568	-2.39932e+11
83.544	0	5.568	-2.04515e+11
83.576	0	5.568	-1.46448e+11
83.608	0	5.568	-5.21049e+10
83.64	0	5.568	9.8964e+10
83.672	0	5.568	3.35772e+11
83.704	0	5.568	6.96165e+11
83.736	0	5.568	1.22333e+12
83.768	0	5.568	1.95544e+12
83.8	0	5.568	2.90637e+12
83.832	0	5.568	4.03963e+12
83.864	0	5.568	5.24626e+12
83.896	0	5.568	6.34496e+12
83.928	0	5.568	7.1203e+12
83.96	0	5.568	7.3944e+12
83.992	0	5.568	7.09964e+12
84.024	0	5.568	6.30864e+12
84.056	0	5.568	5.2021e+12
84.088	0	5.568	3.99534e+12
84.12	0	5.568	2.86739e+12
84.152	0	5.568	1.92432e+12
84.184	0	5.568	1.20029e+12
84.216	0	5.568	6.80076e+11
84.248	0	5.568	3.25028e+11
84.28	0	5.568	9.2026e+10
84.312	0	5.568	-5.64788e+10
84.344	0	5.568	-1.49163e+11
84.376	0	5.568	-2.06189e+11
84.408	0	5.568	-2.40967e+11
84.44	0	5.568	-2.62083e+11
84.472	0	5.568	-2.74891e+11
84.504	0	5.568	-2.82673e+11
84.536	0	5.568	-2.8742e+11
84.568	0	5.568	-2.90331e+11
84.6	0	5.568	-2.92128e+11
84.632	0	5.568	-2.93246e+11
84.664	0	5.568	-2.93948e+11
84.696	0	5.568	-2.94391e+11
84.728	0	5.568	-2.94674e+11
84.76	0	5.568	-2.94857e+11
84.792	0	5.568	-2.94975e+11
84.824	0	5.568	-2.95053e+11
84.856	0	5.568	-2.95105e+11
84.888	0	5.568	-2.95139e+11
84.92	0	5.568	-2.95163e+11
84.952	0	5.568	-2.95178e+11
84.984	0	5.568	-2.95189e+11
85.016	0	5.568	-2.95197e+11
85.048	0	5.568	-2.95202e+11
85.08	0	5.568	-2.95206e+11
85.112	0	5.568	-2.95208e+11
85.144	0	5.568	-2.95209e+11
85.176	0	5.568	-2.9521e+11
85.208	0	5.568	-2.9521e+11
85.24	0	5.568	-2.95209e+11
85.272	0	5.568	-2.95207e+11
85.304	0	5.568	-2.95204e+11
85.336	0	5.568	-2.952e+11
85.368	0	5.568	-2.95194e+11
85.4	0	5.568	-2.95187e+11
85.432	0	5.568	-2.95177e+11
85.464	0	5.568	-2.95163e+11
85.496	0	5.568	-2.95146e+11
85.528	0	5.568	-2.95124e+11
85.56	0	5.568	-2.95095e+11
85.592	0	5.568	-2.95058e+11
85.624	0	5.568	-2.95011e+11
85.656	0	5.568	-2.94952e+11
85.688	0	5.568	-2.9488e+11
85.72	0	5.568	-2.94791e+11
85.752	0	5.568	-2.94683e+11
85.784	0	5.568	-2.94556e+11
85.816	0	5.568	-2.94408e+11
85.848	0	5.568	-2.94239e+11
85.88	0	5.568	-2.9405e+11
85.912	0	5.568	-2.93846e+11
85.944	0	5.568	-2.93631e+11
85.976	0	5.568	-2.93412e+11
86.008	0	5.568	-2.93198e+11
86.04	0	5.568	-2.92997e+11
86.072	0	5.568	-2.92818e+11
86.104	0	5.568	-2.92667e+11
86.136	0	5.568	-2.92547e+11
86.168	0	5.568	-2.9246e+11
86.2	0	5.568	-2.92401e+11
86.232	0	5.568	-2.9236e+11
86.264	0	5.568	-2.92328e+11
86.296	0	5.568	-2.9229e+11
86.328	0	5.568	-2.92233e+11
86.36	0	5.568	-2.92146e+11
86.392	0	5.568	-2.92022e+11
86.424	0	5.568	-2.91859e+11
86.456	0	5.568	-2.9166e+11
86.488	0	5.568	-2.91438e+11
86.52	0	5.568	-2.91209e+11
86.552	0	5.568	-2.90994e+11
86.584	0	5.568	-2.90817e+11
86.616	0	5.568	-2.90698e+11
86.648	0	5.568	-2.90655e+11
86.68	0	5.568	-2.907e+11
86.712	0	5.568	-2.90837e+11
86.744	0	5.568	-2.91058e+11
86.776	0	5.568	-2.91352e+11
86.808	0	5.568	-2.91701e+11
86.84	0	5.568	-2.92083e+11
86.872	0	5.568	-2.92479e+11
86.904	0	5.568	-2.92869e+11
86.936	0	5.568	-2.93238e+11
86.968	0	5.568	-2.93576e+11
87	0	5.568	-2.93877e+11

79	0	5.572	-3.28064e+11
79.032	0	5.572	-3.28064e+11
79.064	0	5.572	-3.28064e+11
79.096	0	5.572	-3.28064e+11
79.128	0	5.572	-3.28064e+11
79.16	0	5.572	-3.28064e+11
79.192	0	5.572	-3.28064e+11
79.224	0	5.572	-3.28064e+11
79.256	0	5.572	-3.28064e+11
79.288	0	5.572	-3.28064e+11
79.32	0	5.572	-3.28064e+11
79.352	0	5.572	-3.28063e+11
79.384	0	5.572	-3.28063e+11
79.416	0	5.572	-3.28063e+11
79.448	0	5.572	-3.28063e+11
79.48	0	5.572	-3.28062e+11
79.512	0	5.572	-3.28061e+11
79.544	0	5.572	-3.28061e+11
79.576	0	5.572	-3.2806e+11
79.608	0	5.572	-3.28058e+11
79.64	0	5.572	-3.28057e+11
79.672	0	5.572	-3.28055e+11
79.704	0	5.572	-3.28052e+11
79.736	0	5.572	-3.28048e+11
79.768	0	5.572	-3.28044e+11
79.8	0	5.572	-3.28038e+11
79.832	0	5.572	-3.28031e+11
79.864	0	5.572	-3.28022e+11
79.896	0	5.572	-3.2801e+11
79.928	0	5.572	-3.27995e+11
79.96	0	5.572	-3.27976e+11
79.992	0	5.572	-3.27952e+11
80.024	0	5.572	-3.27924e+11
80.056	0	5.572	-3.27888e+11
80.088	0	5.572	-3.27846e+11
80.12	0	5.572	-3.27795e+11
80.152	0	5.572	-3.27735e+11
80.184	0	5.572	-3.27667e+11
80.216	0	5.572	-3.27589e+11
80.248	0	5.572	-3.27504e+11
80.28	0	5.572	-3.27411e+11
80.312	0	5.572	-3.27315e+11
80.344	0	5.572	-3.27218e+11
80.376	0	5.572	-3.27124e+11
80.408	0	5.572	-3.27037e+11
80.44	0	5.572	-3.26963e+11
80.472	0	5.572	-3.26905e+11
80.504	0	5.572	-3.26867e+11
80.536	0	5.572	-3.26852e+11
80.568	0	5.572	-3.2686e+11
80.6	0	5.572	-3.26891e+11
80.632	0	5.572	-3.26943e+11
80.664	0	5.572	-3.27012e+11
80.696	0	5.572	-3.27093e+11
80.728	0	5.572	-3.27183e+11
80.76	0	5.572	-3.27276e+11
80.792	0	5.572	-3.27368e+11
80.824	0	5.572	-3.27454e+11
80.856	0	5.572	-3.27531e+11
80.888	0	5.572	-3.27597e+11
80.92	0	5.572	-3.27649e+11
80.952	0	5.572	-3.27685e+11
80.984	0	5.572	-3.27702e+11
81.016	0	5.572	-3.27697e+11
81.048	0	5.572	-3.27665e+11
81.08	0	5.572	-3.276e+11
81.112	0	5.572	-3.27495e+11
81.144	0	5.572	-3.27335e+11
81.176	0	5.572	-3.27107e+11
81.208	0	5.572	-3.26789e+11
81.24	0	5.572	-3.26354e+11
81.272	0	5.572	-3.25771e+11
81.304	0	5.572	-3.25002e+11
81.336	0	5.572	-3.24006e+11
81.368	0	5.572	-3.22742e+11
81.4	0	5.572	-3.21175e+11
81.432	0	5.572	-3.19285e+11
81.464	0	5.572	-3.17075e+11
81.496	0	5.572	-3.14587e+11
81.528	0	5.572	-3.11903e+11
81.56	0	5.572	-3.0916e+11
81.592	0	5.572	-3.06535e+11
81.624	0	5.572	-3.04232e+11
81.656	0	5.572	-3.02456e+11
81.688	0	5.572	-3.01382e+11
81.72	0	5.572	-3.01117e+11
81.752	0	5.572	-3.01686e+11
81.784	0	5.572	-3.03021e+11
81.816	0	5.572	-3.04975e+11
81.848	0	5.572	-3.07348e+11
81.88	0	5.572	-3.09919e+11
81.912	0	5.572	-3.12473e+11
81.944	0	5.572	-3.1482e+11
81.976	0	5.572	-3.16809e+11
82.008	0	5.572	-3.18316e+11
82.04	0	5.572	-3.19234e+11
82.072	0	5.572	-3.1945e+11
82.104	0	5.572	-3.18823e+11
82.136	0	5.572	-3.17158e+11
82.168	0	5.572	-3.14182e+11
82.2	0	5.572	-3.09526e+11
82.232	0	5.572	-3.02723e+11
82.264	0	5.572	-2.93222e+11
82.296	0	5.572	-2.80447e+11
82.328	0	5.572	-2.63908e+11
82.36	0	5.572	-2.43363e+11
82.392	0	5.572	-2.19036e+11
82.424	0	5.572	-1.91832e+11
82.456	0	5.572	-1.6347e+11
82.488	0	5.572	-1.36443e+11
82.52	0	5.572	-1.13719e+11
82.552	0	5.572	-9.81998e+10
82.584	0	5.572	-9.20715e+10
82.616	0	5.572	-9.62407e+10
82.648	0	5.572	-1.10092e+11
82.68	0	5.572	-1.31655e+11
82.712	0	5.572	-1.58116e+11
82.744	0	5.572	-1.86476e+11
82.776	0	5.572	-2.14123e+11
82.808	0	5.572	-2.39182e+11
82.84	0	5.572	-2.60605e+11
82.872	0	5.572	-2.7806e+11
82.904	0	5.572	-2.9173e+11
82.936	0	5.572	-3.02091e+11
82.968	0	5.572	-3.09734e+11
83	0	5.572	-3.15249e+11
83.032	0	5.572	-3.19152e+11
83.064	0	5.572	-3.21869e+11
83.096	0	5.572	-3.23725e+11
83.128	0	5.572	-3.24959e+11
83.16	0	5.572	-3.25736e+11
83.192	0	5.572	-3.26161e+11
83.224	0	5.572	-3.26283e+11
83.256	0	5.572	-3.26102e+11
83.288	0	5.572	-3.25556e+11
83.32	0	5.572	-3.24505e+11
83.352	0	5.572	-3.22685e+11
83.384	0	5.572	-3.19641e+11
83.416	0	5.572	-3.14599e+11
83.448	0	5.572	-3.06258e+11
83.48	0	5.572	-2.92441e+11
83.512	0	5.572	-2.69536e+11
83.544	0	5.572	-2.3161e+11
83.576	0	5.572	-1.69088e+11
83.608	0	5.572	-6.69135e+10
83.64	0	5.572	9.77192e+10
83.672	0	5.572	3.5749e+11
83.704	0	5.572	7.55538e+11
83.736	0	5.572	1.34184e+12
83.768	0	5.572	2.16176e+12
83.8	0	5.572	3.23389e+12
83.832	0	5.572	4.51954e+12
83.864	0	5.572	5.89586e+12
83.896	0	5.572	7.15458e+12
83.928	0	5.572	8.04557e+12
83.96	0	5.572	8.36106e+12
83.992	0	5.572	8.0218e+12
84.024	0	5.572	7.1129e+12
84.056	0	5.572	5.84538e+12
84.088	0	5.572	4.46916e+12
84.12	0	5.572	3.18981e+12
84.152	0	5.572	2.1268e+12
84.184	0	5.572	1.31614e+12
84.216	0	5.572	7.37712e+11
84.248	0	5.572	3.45669e+11
84.28	0	5.572	9.01371e+10
84.312	0	5.572	-7.16625e+10
84.344	0	5.572	-1.72018e+11
84.376	0	5.572	-2.33405e+11
84.408	0	5.572	-2.7064e+11
84.44	0	5.572	-2.93134e+11
84.472	0	5.572	-3.06715e+11
84.504	0	5.572	-3.14932e+11
84.536	0	5.572	-3.19925e+11
84.568	0	5.572	-3.22976e+11
84.6	0	5.572	-3.24853e+11
84.632	0	5.572	-3.26018e+11
84.664	0	5.572	-3.26746e+11
84.696	0	5.572	-3.27206e+11
84.728	0	5.572	-3.27499e+11
84.76	0	5.572	-3.27687e+11
84.792	0	5.572	-3.27809e+11
84.824	0	5.572	-3.27889e+11
84.856	0	5.572	-3.27942e+11
84.888	0	5.572	-3.27977e+11
84.92	0	5.572	-3.28001e+11
84.952	0	5.572	-3.28017e+11
84.984	0	5.572	-3.28029e+11
85.016	0	5.572	-3.28036e+11
85.048	0	5.572	-3.28042e+11
85.08	0	5.572	-3.28045e+11
85.112	0	5.572	-3.28048e+11
85.144	0	5.572	-3.28049e+11
85.176	0	5.572	-3.2805e+11
85.208	0	5.572	-3.28049e+11
85.24	0	5.572	-3.28048e+11
85.272	0	5.572	-3.28047e+11
85.304	0	5.572	-3.28044e+11
85.336	0	5.572	-3.2804e+11
85.368	0	5.572	-3.28034e+11
85.4	0	5.572	-3.28027e+11
85.432	0	5.572	-3.28017e+11
85.464	0	5.572	-3.28004e+11
85.496	0	5.572	-3.27987e+11
85.528	0	5.572	-3.27964e+11
85.56	0	5.572	-3.27936e+11
85.592	0	5.572	-3.27899e+11
85.624	0	5.572	-3.27853e+11
85.656	0	5.572	-3.27796e+11
85.688	0	5.572	-3.27724e+11
85.72	0	5.572	-3.27636e+11
85.752	0	5.572	-3.27531e+11
85.784	0	5.572	-3.27406e+11
85.816	0	5.572	-3.2726e+11
85.848	0	5.572	-3.27094e+11
85.88	0	5.572	-3.26909e+11
85.912	0	5.572	-3.26709e+11
85.944	0	5.572	-3.26498e+11
85.976	0	5.572	-3.26283e+11
86.008	0	5.572	-3.26074e+11
86.04	0	5.572	-3.25877e+11
86.072	0	5.572	-3.25702e+11
86.104	0	5.572	-3.25555e+11
86.136	0	5.572	-3.25439e+11
86.168	0	5.572	-3.25355e+11
86.2	0	5.572	-3.25299e+11
86.232	0	5.572	-3.25262e+11
86.264	0	5.572	-3.25234e+11
86.296	0	5.572	-3.25201e+11
86.328	0	5.572	-3.25151e+11
86.36	0	5.572	-3.25074e+11
86.392	0	5.572	-3.24961e+11
86.424	0	5.572	-3.24811e+11
86.456	0	5.572	-3.24629e+11
86.488	0	5.572	-3.24423e+11
86.52	0	5.572	-3.24211e+11
86.552	0	5.572	-3.24011e+11
86.584	0	5.572	-3.23847e+11
86.616	0	5.572	-3.23737e+11
86.648	0	5.572	-3.237e+11
86.68	0	5.572	-3.23745e+11
86.712	0	5.572	-3.23875e+11
86.744	0	5.572	-3.24087e+11
86.776	0	5.572	-3.24366e+11
86.808	0	5.572	-3.24697e+11
86.84	0	5.572	-3.25061e+11
86.872	0	5.572	-3.25437e+11
86.904	0	5.572	-3.25808e+11
86.936	0	5.572	-3.2616e+11
86.968	0	5.572	-3.26482e+11
87	0	5.572	-3.26769e+11

79	0	5.576	-3.64851e+11
79.032	0	5.576	-3.64851e+11
79.064	0	5.576	-3.64851e+11
79.096	0	5.576	-3.64851e+11
79.128	0	5.576	-3.64851e+11
79.16	0	5.576	-3.64851e+11
79.192	0	5.576	-3.64851e+11
79.224	0	5.576	-3.6485e+11
79.256	0	5.576	-3.6485e+11
79.288	0	5.576	-3.6485e+11
79.32	0	5.576	-3.6485e+11
79.352	0	5.576	-3.6485e+11
79.384	0	5.576	-3.6485e+11
79.416	0	5.576	-3.64849e+11
79.448	0	5.576	-3.64849e+11
79.48	0	5.576	-3.64849e+11
79.512	0	5.576	-3.64848e+11
79.544	0	5.576	-3.64847e+11
79.576	0	5.576	-3.64846e+11
79.608	0	5.576	-3.64845e+11
79.64	0	5.576	-3.64844e+11
79.672	0	5.576	-3.64841e+11
79.704	0	5.576	-3.64839e+11
79.736	0	5.576	-3.64835e+11
79.768	0	5.576	-3.64831e+11
79.8	0	5.576	-3.64826e+11
79.832	0	5.576	-3.64819e+11
79.864	0	5.576	-3.6481e+11
79.896	0	5.576	-3.64798e+11
79.928	0	5.576	-3.64784e+11
79.96	0	5.576	-3.64766e+11
79.992	0	5.576	-3.64743e+11
80.024	0	5.576	-3.64716e+11
80.056	0	5.576	-3.64682e+11
80.088	0	5.576	-3.64642e+11
80.12	0	5.576	-3.64594e+11
80.152	0	5.576	-3.64537e+11
80.184	0	5.576	-3.64472e+11
80.216	0	5.576	-3.64399e+11
80.248	0	5.576	-3.64318e+11
80.28	0	5.576	-3.64231e+11
80.312	0	5.576	-3.64141e+11
80.344	0	5.576	-3.64049e+11
80.376	0	5.576	-3.63961e+11
80.408	0	5.576	-3.6388e+11
80.44	0	5.576	-3.6381e+11
80.472	0	5.576	-3.63756e+11
80.504	0	5.576	-3.6372e+11
80.536	0	5.576	-3.63706e+11
80.568	0	5.576	-3.63714e+11
80.6	0	5.576	-3.63743e+11
80.632	0	5.576	-3.63791e+11
80.664	0	5.576	-3.63856e+11
80.696	0	5.576	-3.63932e+11
80.728	0	5.576	-3.64016e+11
80.76	0	5.576	-3.64103e+11
80.792	0	5.576	-3.64189e+11
80.824	0	5.576	-3.6427e+11
80.856	0	5.576	-3.64342e+11
80.888	0	5.576	-3.64404e+11
80.92	0	5.576	-3.64452e+11
80.952	0	5.576	-3.64484e+11
80.984	0	5.576	-3.64498e+11
81.016	0	5.576	-3.64491e+11
81.048	0	5.576	-3.64458e+11
81.08	0	5.576	-3.64392e+11
81.112	0	5.576	-3.64285e+11
81.144	0	5.576	-3.64125e+11
81.176	0	5.576	-3.63896e+11
81.208	0	5.576	-3.63577e+11
81.24	0	5.576	-3.63142e+11
81.272	0	5.576	-3.62559e+11
81.304	0	5.576	-3.6179e+11
81.336	0	5.576	-3.60794e+11
81.368	0	5.576	-3.59531e+11
81.4	0	5.576	-3.57965e+11
81.432	0	5.576	-3.56075e+11
81.464	0	5.576	-3.53867e+11
81.496	0	5.576	-3.51379e+11
81.528	0	5.576	-3.48697e+11
81.56	0	5.576	-3.45955e+11
81.592	0	5.576	-3.43331e+11
81.624	0	5.576	-3.41029e+11
81.656	0	5.576	-3.39254e+11
81.688	0	5.576	-3.3818e+11
81.72	0	5.576	-3.37915e+11
81.752	0	5.576	-3.38483e+11
81.784	0	5.576	-3.39816e+11
81.816	0	5.576	-3.41768e+11
81.848	0	5.576	-3.44139e+11
81.88	0	5.576	-3.46706e+11
81.912	0	5.576	-3.49254e+11
81.944	0	5.576	-3.51594e+11
81.976	0	5.576	-3.53573e+11
82.008	0	5.576	-3.55064e+11
82.04	0	5.576	-3.55958e+11
82.072	0	5.576	-3.56137e+11
82.104	0	5.576	-3.55455e+11
82.136	0	5.576	-3.53705e+11
82.168	0	5.576	-3.506e+11
82.2	0	5.576	-3.45752e+11
82.232	0	5.576	-3.38667e+11
82.264	0	5.576	-3.28762e+11
82.296	0	5.576	-3.15422e+11
82.328	0	5.576	-2.9812e+11
82.36	0	5.576	-2.76586e+11
82.392	0	5.576	-2.5104e+11
82.424	0	5.576	-2.22423e+11
82.456	0	5.576	-1.92541e+11
82.488	0	5.576	-1.64025e+11
82.52	0	5.576	-1.40023e+11
82.552	0	5.576	-1.23619e+11
82.584	0	5.576	-1.17138e+11
82.616	0	5.576	-1.21547e+11
82.648	0	5.576	-1.36188e+11
82.68	0	5.576	-1.58966e+11
82.712	0	5.576	-1.86889e+11
82.744	0	5.576	-2.16776e+11
82.776	0	5.576	-2.45866e+11
82.808	0	5.576	-2.72185e+11
82.84	0	5.576	-2.94642e+11
82.872	0	5.576	-3.12903e+11
82.904	0	5.576	-3.27174e+11
82.936	0	5.576	-3.37967e+11
82.968	0	5.576	-3.45913e+11
83	0	5.576	-3.51634e+11
83.032	0	5.576	-3.55676e+11
83.064	0	5.576	-3.58483e+11
83.096	0	5.576	-3.60398e+11
83.128	0	5.576	-3.61669e+11
83.16	0	5.576	-3.62467e+11
83.192	0	5.576	-3.62902e+11
83.224	0	5.576	-3.63024e+11
83.256	0	5.576	-3.62833e+11
83.288	0	5.576	-3.62263e+11
83.32	0	5.576	-3.61165e+11
83.352	0	5.576	-3.59262e+11
83.384	0	5.576	-3.5607e+11
83.416	0	5.576	-3.50766e+11
83.448	0	5.576	-3.41957e+11
83.48	0	5.576	-3.27305e+11
83.512	0	5.576	-3.02901e+11
83.544	0	5.576	-2.62289e+11
83.576	0	5.576	-1.94972e+11
83.608	0	5.576	-8.43073e+10
83.64	0	5.576	9.51334e+10
83.672	0	5.576	3.80162e+11
83.704	0	5.576	8.19952e+11
83.736	0	5.576	1.47235e+12
83.768	0	5.576	2.39116e+12
83.8	0	5.576	3.60085e+12
83.832	0	5.576	5.06069e+12
83.864	0	5.576	6.6322e+12
83.896	0	5.576	8.0759e+12
83.928	0	5.576	9.10105e+12
83.96	0	5.576	9.46463e+12
83.992	0	5.576	9.07367e+12
84.024	0	5.576	8.028e+12
84.056	0	5.576	6.57442e+12
84.088	0	5.576	5.00332e+12
84.12	0	5.576	3.55096e+12
84.152	0	5.576	2.35186e+12
84.184	0	5.576	1.44365e+12
84.216	0	5.576	8.00195e+11
84.248	0	5.576	3.67152e+11
84.28	0	5.576	8.68458e+10
84.312	0	5.576	-8.94643e+10
84.344	0	5.576	-1.98133e+11
84.376	0	5.576	-2.64214e+11
84.408	0	5.576	-3.04078e+11
84.44	0	5.576	-3.28039e+11
84.472	0	5.576	-3.42438e+11
84.504	0	5.576	-3.51113e+11
84.536	0	5.576	-3.56363e+11
84.568	0	5.576	-3.5956e+11
84.6	0	5.576	-3.61521e+11
84.632	0	5.576	-3.62734e+11
84.664	0	5.576	-3.63491e+11
84.696	0	5.576	-3.63967e+11
84.728	0	5.576	-3.64269e+11
84.76	0	5.576	-3.64464e+11
84.792	0	5.576	-3.64589e+11
84.824	0	5.576	-3.64672e+11
84.856	0	5.576	-3.64726e+11
84.888	0	5.576	-3.64762e+11
84.92	0	5.576	-3.64787e+11
84.952	0	5.576	-3.64803e+11
84.984	0	5.576	-3.64814e+11
85.016	0	5.576	-3.64822e+11
85.048	0	5.576	-3.64828e+11
85.08	0	5.576	-3.64831e+11
85.112	0	5.576	-3.64834e+11
85.144	0	5.576	-3.64835e+11
85.176	0	5.576	-3.64836e+11
85.208	0	5.576	-3.64836e+11
85.24	0	5.576	-3.64835e+11
85.272	0	5.576	-3.64833e+11
85.304	0	5.576	-3.6483e+11
85.336	0	5.576	-3.64827e+11
85.368	0	5.576	-3.64821e+11
85.4	0	5.576	-3.64814e+11
85.432	0	5.576	-3.64804e+11
85.464	0	5.576	-3.64791e+11
85.496	0	5.576	-3.64774e+11
85.528	0	5.576	-3.64752e+11
85.56	0	5.576	-3.64724e+11
85.592	0	5.576	-3.64688e+11
85.624	0	5.576	-3.64642e+11
85.656	0	5.576	-3.64586e+11
85.688	0	5.576	-3.64515e+11
85.72	0	5.576	-3.64429e+11
85.752	0	5.576	-3.64325e+11
85.784	0	5.576	-3.64202e+11
85.816	0	5.576	-3.64059e+11
85.848	0	5.576	-3.63896e+11
85.88	0	5.576	-3.63715e+11
85.912	0	5.576	-3.63518e+11
85.944	0	5.576	-3.63311e+11
85.976	0	5.576	-3.63101e+11
86.008	0	5.576	-3.62896e+11
86.04	0	5.576	-3.62704e+11
86.072	0	5.576	-3.62533e+11
86.104	0	5.576	-3.62389e+11
86.136	0	5.576	-3.62277e+11
86.168	0	5.576	-3.62196e+11
86.2	0	5.576	-3.62143e+11
86.232	0	5.576	-3.6211e+11
86.264	0	5.576	-3.62085e+11
86.296	0	5.576	-3.62058e+11
86.328	0	5.576	-3.62015e+11
86.36	0	5.576	-3.61946e+11
86.392	0	5.576	-3.61844e+11
86.424	0	5.576	-3.61707e+11
86.456	0	5.576	-3.61539e+11
86.488	0	5.576	-3.61349e+11
86.52	0	5.576	-3.61152e+11
86.552	0	5.576	-3.60967e+11
86.584	0	5.576	-3.60815e+11
86.616	0	5.576	-3.60715e+11
86.648	0	5.576	-3.60682e+11
86.68	0	5.576	-3.60727e+11
86.712	0	5.576	-3.60852e+11
86.744	0	5.576	-3.61053e+11
86.776	0	5.576	-3.61319e+11
86.808	0	5.576	-3.61634e+11
86.84	0	5.576	-3.61979e+11
86.872	0	5.576	-3.62337e+11
86.904	0	5.576	-3.6269e+11
86.936	0	5.576	-3.63025e+11
86.968	0	5.576	-3.63332e+11
87	0	5.576	-3.63606e+11

79	0	5.58	-4.06089e+11
79.032	0	5.58	-4.06089e+11
79.064	0	5.58	-4.06089e+11
79.096	0	5.58	-4.06089e+11
79.128	0	5.58	-4.06089e+11
79.16	0	5.58	-4.06089e+11
79.192	0	5.58	-4.06089e+11
79.224	0	5.58	-4.06089e+11
79.256	0	5.58	-4.06089e+11
79.288	0	5.58	-4.06088e+11
79.32	0	5.58	-4.06088e+11
79.352	0	5.58	-4.06088e+11
79.384	0	5.58	-4.06088e+11
79.416	0	5.58	-4.06088e+11
79.448	0	5.58	-4.06087e+11
79.48	0	5.58	-4.06087e+11
79.512	0	5.58	-4.06086e+11
79.544	0	5.58	-4.06086e+11
79.576	0	5.58	-4.06085e+11
79.608	0	5.58	-4.06083e+11
79.64	0	5.58	-4.06082e+11
79.672	0	5.58	-4.0608e+11
79.704	0	5.58	-4.06077e+11
79.736	0	5.58	-4.06074e+11
79.768	0	5.58	-4.0607e+11
79.8	0	5.58	-4.06065e+11
